id,title,artist_name,genre,year,language,path
lothr056,"Die wiedergefundene Schwester Es reisen ihrer Herren alle dreie,",Unknown,folk,Unknown,French,folkKern/lothring/lothr056.krn
lothr002,"Mach auf mein Schatz, mein goldne Pfort, hoer an mein Stimm, hoer an mein Wort!",Unknown,folk,Unknown,French,folkKern/lothring/lothr002.krn
lothr022,"Der Lindenschmied Es ist noch nit lang, als dieses geschah,",Unknown,folk,Unknown,French,folkKern/lothring/lothr022.krn
lothr008,Wenn Gott zwei Liebchen zusammen tut und sie beisammen schlafen laesst,Unknown,folk,Unknown,French,folkKern/lothring/lothr008.krn
lothr070,Wenn Gott zwei Liebchen zusammen tut und sie beisammen schlafen laesst,Unknown,folk,Unknown,French,folkKern/lothring/lothr070.krn
lothr015,"Der arme Bauer O, ich armer Lothringer Bur,",Unknown,folk,Unknown,French,folkKern/lothring/lothr015.krn
lothr068,Als Gott die Welt erschaffen hat und allerlei Getier,Unknown,folk,Unknown,French,folkKern/lothring/lothr068.krn
lothr017,Der himmlische Ackersmann Was wollen wir singen und fangen an?,Unknown,folk,Unknown,French,folkKern/lothring/lothr017.krn
lothr038,"Totenlied O Mensch, betracht die Welt!",Unknown,folk,Unknown,French,folkKern/lothring/lothr038.krn
lothr052,"Falkenlied Ich geseh mir zwei Falken fliegen,",Unknown,folk,Unknown,French,folkKern/lothring/lothr052.krn
lothr058,"Arme Seele Dort drunten, dort droben vor einiger Tuer,",Unknown,folk,Unknown,French,folkKern/lothring/lothr058.krn
lothr010,"Abgewiesener Knabe Ist das nicht der Morgenstern,",Unknown,folk,Unknown,French,folkKern/lothring/lothr010.krn
lothr036,"Der verkleidete Reiter Es war einmal ein Reiter,",Unknown,folk,Unknown,French,folkKern/lothring/lothr036.krn
lothr032,"Der verkleidete Markgrafensohn Es freit ein reicher Kaufmannssohn,",Unknown,folk,Unknown,French,folkKern/lothring/lothr032.krn
lothr051,Die irdische Pilgerfahrt Ich weiss ein schoen's Himmelreich,Unknown,folk,Unknown,French,folkKern/lothring/lothr051.krn
lothr018,"Petrus und Pilatus "" Wo gehn wir dann hin wandern ?"" sprach Petrus",Unknown,folk,Unknown,French,folkKern/lothring/lothr018.krn
lothr007,"Haescher des Herodes Jetzt kraehen die Hahne, jetzt wird's bald Tag",Unknown,folk,Unknown,French,folkKern/lothring/lothr007.krn
lothr035,"Es fliegen zwei Tauben wohl ueber den Rhein,: sie kommen den ganzen Sommer nicht heim.",Unknown,folk,Unknown,French,folkKern/lothring/lothr035.krn
lothr033,Sieben Straeuss Es wollt ein Maedchen zum Tanze gehn.,Unknown,folk,Unknown,French,folkKern/lothring/lothr033.krn
lothr040,"Entfuehrte Graserin Es wollt Gott's Graeserin grasene gehn,",Unknown,folk,Unknown,French,folkKern/lothring/lothr040.krn
lothr037,"Wiedersehn Wie schoen blueht sich es der gruene Wald,",Unknown,folk,Unknown,French,folkKern/lothring/lothr037.krn
lothr042,Wilmens Esel,Unknown,folk,Unknown,French,folkKern/lothring/lothr042.krn
lothr024,Der eifersuechtige Knabe Ich ging einmal spazieren,Unknown,folk,Unknown,French,folkKern/lothring/lothr024.krn
lothr012,"Ich seind so sehr betruebet, die Ursach weiss ich wohl",Unknown,folk,Unknown,French,folkKern/lothring/lothr012.krn
lothr060,"Schneider - Verschwoerung Es haben sich sieben und siebzig Schneider verschworen,",Unknown,folk,Unknown,French,folkKern/lothring/lothr060.krn
lothr055,"Drei Soldaten Es waren mal drei Soldaten,",Unknown,folk,Unknown,French,folkKern/lothring/lothr055.krn
lothr009,"Graf Friedrich Graf Friederich wollt ausreiten,",Unknown,folk,Unknown,French,folkKern/lothring/lothr009.krn
lothr053,"Ich stand mal auf hohem Berge, da geseh ich ins tiefe Tal",Unknown,folk,Unknown,French,folkKern/lothring/lothr053.krn
lothr031,"Es fliegen zwei Tauben wohl ueber den Rhein,: sie kommen den ganzen Sommer nicht heim.",Unknown,folk,Unknown,French,folkKern/lothring/lothr031.krn
lothr044,"Der lustige Nagelschmied Willkomm, willkomm, Nagelschmied,",Unknown,folk,Unknown,French,folkKern/lothring/lothr044.krn
lothr046,"Nun adje, Schatz, und ich muss fort, ich muss wohl in die Fremde ziehn",Unknown,folk,Unknown,French,folkKern/lothring/lothr046.krn
lothr016,Der Ring Mein Freund hat mir versprochen etwas,Unknown,folk,Unknown,French,folkKern/lothring/lothr016.krn
lothr043,"Der Essigkrug Wo ist der Mann aus diesem Haus,",Unknown,folk,Unknown,French,folkKern/lothring/lothr043.krn
lothr059,"Arme Seele Dort drunten, dort droben vor einiger Tuer,",Unknown,folk,Unknown,French,folkKern/lothring/lothr059.krn
lothr057,"Der arme Bauer O, ich armer Lothringer Bur,",Unknown,folk,Unknown,French,folkKern/lothring/lothr057.krn
lothr069,"Der Nachtjaeger Es blast ein Jager in seinem Horn,",Unknown,folk,Unknown,French,folkKern/lothring/lothr069.krn
lothr066,Das faule Gretchen,Unknown,folk,Unknown,French,folkKern/lothring/lothr066.krn
lothr063,"Als Sankt Justil blind geboren war,CNR[und ihr Vater ein Pfalzgraf war",Unknown,folk,Unknown,French,folkKern/lothring/lothr063.krn
lothr028,"Eleisonlied Maria, die ging spazieren - Kyrieeleison.",Unknown,folk,Unknown,French,folkKern/lothring/lothr028.krn
lothr045,"Gruene Reben auf hohen Bergen, Ei, da waechst der beste Wein",Unknown,folk,Unknown,French,folkKern/lothring/lothr045.krn
lothr019,"Petrus und Pilatus "" Wo gehn wir dann hin wandren ?"" sprach Petrus.",Unknown,folk,Unknown,French,folkKern/lothring/lothr019.krn
lothr026,"Die wiedergefundene Schwester Es reisen ihrer Herren alle dreie,",Unknown,folk,Unknown,French,folkKern/lothring/lothr026.krn
lothr064,"Schlangenkoechin "" Wo bist Du gewesen, meine Tochter Marjae ?""",Unknown,folk,Unknown,French,folkKern/lothring/lothr064.krn
lothr020,Hoert allesamt was ich ereklaer' Wo kommet denn der Ehstand her,Unknown,folk,Unknown,French,folkKern/lothring/lothr020.krn
lothr049,"Der eifersuechtige Knabe Es stehen drei Sterne am Himmel,",Unknown,folk,Unknown,French,folkKern/lothring/lothr049.krn
lothr005,"Nun adje, jetzt muss ich fort",Unknown,folk,Unknown,French,folkKern/lothring/lothr005.krn
lothr071,"Das Lied vom Zimmergesellen Es war einmal gut Zimmergesell,",Unknown,folk,Unknown,French,folkKern/lothring/lothr071.krn
lothr006,"Haescher des Herodes Jetzt kraehen die Hahne, jetzt wird es bald Tag,",Unknown,folk,Unknown,French,folkKern/lothring/lothr006.krn
lothr011,Jungknab auf Botschaft Es wollt ein Jungknab auf Botschaft gehn,Unknown,folk,Unknown,French,folkKern/lothring/lothr011.krn
lothr004,Gute Meinung Wenn ich morgens frueh aufstehe,Unknown,folk,Unknown,French,folkKern/lothring/lothr004.krn
lothr041,"Die Lumpenbauern Die Lumpenbauern wollen uns nichts mehr ins Kloster 'neinbringen,",Unknown,folk,Unknown,French,folkKern/lothring/lothr041.krn
lothr034,"Es fliegen zwei Tauben wohl ueber den Rhein, Sie kommen den ganzen Sommer nicht heim",Unknown,folk,Unknown,French,folkKern/lothring/lothr034.krn
lothr021,"Das vierte Gebot ( Der Teufel als Freier ) Nun hoeret an, ihr Elteren",Unknown,folk,Unknown,French,folkKern/lothring/lothr021.krn
lothr054,"Eleisonlied Maria, die ging spazieren - Kyrieeleison.",Unknown,folk,Unknown,French,folkKern/lothring/lothr054.krn
lothr067,"Sieben Straeuss Es wollt ein Maedelein frueh aufstehn,",Unknown,folk,Unknown,French,folkKern/lothring/lothr067.krn
lothr048,"Die heilige Katharina Der Koenig und der Kaiser,",Unknown,folk,Unknown,French,folkKern/lothring/lothr048.krn
lothr030,"Das Zauberross Es wollt' ein Maedchen frueh aufstehn,",Unknown,folk,Unknown,French,folkKern/lothring/lothr030.krn
lothr061,Der Wolf ( Der Abendgang ) Wer wohnt in jenem Tale ?,Unknown,folk,Unknown,French,folkKern/lothring/lothr061.krn
rossiya1,GOTT SEI DES KAISERS SCHUTZ,Unknown,folk,Unknown,Russian,folkKern/rossiya/rossiya1.krn
ussr27,"Das weinholende Maedchen Es hatt' ein Maedelein sein Kruegelein verlorn,",Unknown,folk,1956,Russian,folkKern/rossiya/ussr27.krn
ussr31,"Graserin und Reiter Es ging ein Knab spazieren,",Unknown,folk,1923,Russian,folkKern/rossiya/ussr31.krn
ussr05,"Ritter und Magd Es spielt's ein Graf mit seiner Dam',",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr05.krn
ussr03,"Ritter und Magd Es spielet ein Reiter mit seiner Madam,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr03.krn
ussr19,Entfuehrung unterm Tanz ohne Text,Unknown,folk,1960,Russian,folkKern/rossiya/ussr19.krn
ussr16,"Die verkaufte Muellerin Es wollt ein Mueller spazierengehn,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr16.krn
ussr07,"Jungfer Doertchen Es war ein Reiter hochgemut,",Unknown,folk,1923,Russian,folkKern/rossiya/ussr07.krn
ussr33,"Graf und Nonne (Die Nonne) Jungfraeulein bist du's zaertlich,",Unknown,folk,1927,Russian,folkKern/rossiya/ussr33.krn
ussr18,"Die verkaufte Muellerin Es war einmal ein Muellermann,",Unknown,folk,1930,Russian,folkKern/rossiya/ussr18.krn
ussr01,Die elfjaehrige Markgraefin Kyrillischer Text ......,Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr01.krn
ussr30,"Der schwatzhafte Junggeselle Es waren drei Gesellen,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr30.krn
ussr34,Graf und Nonne (Die Nonne) Ich stand auf hohem Berge,Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr34.krn
ussr08,"Die dienende Schwester Es war ein Markgraf an dem Rhein,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr08.krn
ussr14,Die Mordeltern Es waren mal zwei Bauernsoehn'.,Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr14.krn
ussr23,"Die Rabenmutter Es wollt' ein Schaefer in' Wald austreib'm,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr23.krn
ussr20,Tod der Geschwister ohne Text,Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr20.krn
ussr21,"Richmudis von Adocht Es weidet ein Schaefer ihn Grinen hols,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr21.krn
ussr11,"Die dienende Schwester Es war ein Markgraf ueberm Rhein,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr11.krn
ussr17,"Die verkaufte Muellerin Es wollt ein Muellerlein frueh aufstehn,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr17.krn
ussr35,"Graf und Nonne (Die Nonne) Du hast gesagt, du naehmest mich,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr35.krn
ussr25,"Das hungernde Kind 'Vater, Vater, Brot will ich!",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr25.krn
ussr09,"Jungfer Doertchen Es ging's ein Jaegere wohlgemut,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr09.krn
ussr24,"Das hungernde Kind 'Mamma, ich will Prot!'",Unknown,folk,1958,Russian,folkKern/rossiya/ussr24.krn
ussr26,Die Koenigstochter im Heeresdienst ohne Text,Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr26.krn
ussr36,Graf und Nonne (Die Nonne) Stand ich auf hohen Felsen,Unknown,folk,1941,Russian,folkKern/rossiya/ussr36.krn
ussr22,Die Rabenmutter Es trieb ein Hirtlein in den Wald,Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr22.krn
ussr15,"Die Mordeltern Es waren einmal zwei Bauernsoehn,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr15.krn
ussr28,"Der Werber und der Jude Dort unden in dem Judenhaus,",Unknown,folk,1969,Russian,folkKern/rossiya/ussr28.krn
ussr12,"Die Mordeltern Es waren mal zwei Bauernsoehn,",Unknown,folk,1935,Russian,folkKern/rossiya/ussr12.krn
ussr04,"Die dienende Schwester Es war ein Markgraf uebern Rhein,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr04.krn
ussr32,Verschlafener Jaeger Es wollte ein Jaeger frueh jagen,Unknown,folk,1927,Russian,folkKern/rossiya/ussr32.krn
ussr13,"Koenig von Mailand Es kehrt ein Fuerst beim Fuersten ein,",Unknown,folk,1928,Russian,folkKern/rossiya/ussr13.krn
ussr06,"Die dienende Schwester Es wohnt ein Markgraf an dem Rhein,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr06.krn
ussr10,"Die dienende Schwester Es wohnt ein Markgraf ueber dem Rhein,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr10.krn
ussr29,"Der schwatzhafte Junggeselle Es sassen der Bursche viere, viere",Unknown,folk,1937,Russian,folkKern/rossiya/ussr29.krn
ussr02,Ritter und Magd Es spielt' ein Graf mit seiner Magd,Unknown,folk,1926,Russian,folkKern/rossiya/ussr02.krn
polska21,"Graserin und Reiter Es ging ein Maegdlein grasen,",Unknown,folk,1934,Polish,folkKern/polska/polska21.krn
polska23,"Graserin und Reiter Podrcecer Maedelche,",Unknown,folk,1933,Polish,folkKern/polska/polska23.krn
polska12,"Die Mordeltern Es hatt' ein Gastwirt einen Sohn,",Unknown,folk,1936,Polish,folkKern/polska/polska12.krn
polska05,"Die dienende Schwester Es wohnt ein Pfalzgraf an dem Rhein,",Unknown,folk,Unknown,Polish,folkKern/polska/polska05.krn
polska18,"Vater und Tochter Es wollt ein Maedchen frueh aufstehn,",Unknown,folk,1940,Polish,folkKern/polska/polska18.krn
polska25,Graf und Nonne (Die Nonne) Ich stand auf hohem Berge,Unknown,folk,Unknown,Polish,folkKern/polska/polska25.krn
polska16,Das Maedchen und der Faehnrich Es war einmal ein Fleischersmann,Unknown,folk,1940,Polish,folkKern/polska/polska16.krn
polska22,"Graserin und Reiter Es wollt' ein Maedchen Gras schneiden,",Unknown,folk,Unknown,Polish,folkKern/polska/polska22.krn
polska07,"Die dienende Schwester Es war ein Markgraf an dem Rhein,",Unknown,folk,1924,Polish,folkKern/polska/polska07.krn
polska17,Nachtigall als Warnerin Es sass ein klein wild Voegelein,Unknown,folk,1941,Polish,folkKern/polska/polska17.krn
polska04,"Das Bauerntoechterlein Es hat ein Bauer ein Toechterlein,",Unknown,folk,1935,Polish,folkKern/polska/polska04.krn
polska02,"Die wiedergefundene Schwester (Suedeli - Ballade) U szenkarza na dole,",Unknown,folk,1887,Polish,folkKern/polska/polska02.krn
polska13,"Der grausame Bruder Es kam herein ohn allen spot, ohn allen spot,",Unknown,folk,Unknown,Polish,folkKern/polska/polska13.krn
polska24,Graf und Nonne (Die Nonne) Als ich auf hohen Berge stand,Unknown,folk,1940,Polish,folkKern/polska/polska24.krn
polska15,"Das hungernde Kind 'Ach Vater, Brot will ich!",Unknown,folk,1940,Polish,folkKern/polska/polska15.krn
polska01,"Die Rheinbraut Herminchen ging in' Garten,",Unknown,folk,1924,Polish,folkKern/polska/polska01.krn
polska11,"Die verkaufte Muellerin Es wollt ein Mueller frueh aufstehn,",Unknown,folk,Unknown,Polish,folkKern/polska/polska11.krn
polska06,"Die dienende Schwester Es wohnt ein Pfalzgraf wohl an dem Rhein,",Unknown,folk,1940,Polish,folkKern/polska/polska06.krn
polska03,"Das Bauerntoechterlein Es hat ein Bauer ein Toechterlein,",Unknown,folk,Unknown,Polish,folkKern/polska/polska03.krn
polska14,"Die Mordeltern Es waren mal zwei Bauernsoehn,",Unknown,folk,Unknown,Polish,folkKern/polska/polska14.krn
polska19,"Verlorene Schlafdecke Ein Leineweber ging spazieren aus,",Unknown,folk,1940,Polish,folkKern/polska/polska19.krn
polska08,"Die dienende Schwester Es wohnt' ein Markgraf noch am Rhein,",Unknown,folk,Unknown,Polish,folkKern/polska/polska08.krn
polska20,"Graserin und Reiter Es ging ein Maedchen gras schneiden,",Unknown,folk,1940,Polish,folkKern/polska/polska20.krn
polska10,"Die verkaufte Muellerin Es ging ein Mueller ins Wald spazieren,",Unknown,folk,1940,Polish,folkKern/polska/polska10.krn
polska09,"Die dienende Schwester Es wohnt ein Pfalzgraf wohl ueber'm Rhein,",Unknown,folk,1936,Polish,folkKern/polska/polska09.krn
france14,Die Unbestechliche Je ne m'en puis conforter,Unknown,folk,Unknown,French,folkKern/france/france14.krn
france07,Der Scheintod Sur le pont d'Avignon,Unknown,folk,1505,French,folkKern/france/france07.krn
france03,"Koenig und Marquise Lou Rey desumpey calkey dzour,",Unknown,folk,1904,French,folkKern/france/france03.krn
france05,Der betruegerische Freier Y a bien longtemps brunette,Unknown,folk,1906,French,folkKern/france/france05.krn
france08,Der Scheintod Sur le pont d'Avignon,Unknown,folk,1889,French,folkKern/france/france08.krn
france04,Der Maedchenmoerder (Halewijn - Ulinger) La passion de Jesus Christ,Unknown,folk,1906,French,folkKern/france/france04.krn
france01,Allons enfants de la patrie,Unknown,folk,Unknown,French,folkKern/france/france01.krn
france10,Rache im Zweikampf Derrier' chez nous il-y-a-t-un capitaine,Unknown,folk,1903,French,folkKern/france/france10.krn
france11,"Der heimkehrende Soldat Brave soldat venant de guerre, coucou,",Unknown,folk,1887,French,folkKern/france/france11.krn
france02,"Koenig und Marquise Hourah les fill' a quat' deniers,",Unknown,folk,1889,French,folkKern/france/france02.krn
france12,"Das hungernde Kind Ah! vous diraije, maman",Unknown,folk,Unknown,French,folkKern/france/france12.krn
france09,Rache im Zweikampf Dans mon pays il-y-a-t-un capitain',Unknown,folk,1884,French,folkKern/france/france09.krn
france13,Der schwatzhafte Junggeselle Sont trois jolis garcons; s'en vont a la prom'nade.,Unknown,folk,1910,French,folkKern/france/france13.krn
france06,Die elfjaehrige Markgraefin Il est venu le petit oysillon,Unknown,folk,1921,French,folkKern/france/france06.krn
italia01,ES GIENG EIN MAEDCHEN GRAS SCHNEIDEN,Unknown,folk,Unknown,Italian,folkKern/italia/italia01.krn
italia08,"Die Schlangenkoechin Dove si sta jersira,",Unknown,folk,1867,Italian,folkKern/italia/italia08.krn
italia03,Tod der Geschwister ohne Text,Unknown,folk,1957,Italian,folkKern/italia/italia03.krn
italia02,ES WAR EINMAL EIN JUNGER KNAB,Unknown,folk,Unknown,Italian,folkKern/italia/italia02.krn
italia04,ES GIENG EIN KNAB SPAZIEREN,Unknown,folk,Unknown,Italian,folkKern/italia/italia04.krn
italia05,Der heimkehrende Soldat ohne Text,Unknown,folk,1774,Italian,folkKern/italia/italia05.krn
italia06,Die Schlangenkoechin Dove foste j'er sera,Unknown,folk,1894,Italian,folkKern/italia/italia06.krn
italia07,LUSTIG IST DAS ZIGEUNERLEBEN,Unknown,folk,Unknown,Italian,folkKern/italia/italia07.krn
