id,title,artist_name,genre,year,language,path,language,rhythmic_density,num_notes,total_duration,avg_ioi,stdev_ioi,nPVI,periodicity,lz_complexity,norm_lz_complexity
elsass91,AM ROSENHUEGEL WAND ICH MICH EMPOR,Unknown,folk,Unknown,French,folkKern/elsass/elsass91.krn,No Lyrics,1.1875,38,32.0,0.7972972972972973,0.6174211784627387,34.56885456885456,3.027027027027027,23,0.6052631578947368
elsass30,SCHATZ MEIN SCHATZ REIS NICHT SO WEIT,Unknown,folk,Unknown,French,folkKern/elsass/elsass30.krn,No Lyrics,1.6129032258064515,50,31.0,0.6020408163265306,0.2897851392074066,18.231292517006803,9.306122448979592,20,0.4
elsass81,GIB MIR DIE BLUMEN GIB MIR DEN KRANZ,Unknown,folk,Unknown,French,folkKern/elsass/elsass81.krn,No Lyrics,1.6666666666666667,40,24.0,0.5769230769230769,0.27241704308815096,20.85470085470086,,16,0.4
elsass61,DORT WO DIE KLAREN BAECHLEIN RINNEN,Unknown,folk,Unknown,French,folkKern/elsass/elsass61.krn,No Lyrics,1.171875,75,64.0,0.8243243243243243,0.5808453324415529,23.294723294723298,1.4864864864864864,36,0.48
elsass23,VOGEL FIKS UND VOGEL FAKS,Unknown,folk,Unknown,French,folkKern/elsass/elsass23.krn,No Lyrics,1.0833333333333333,26,24.0,0.88,0.21354156504062619,21.33333333333333,,11,0.4230769230769231
elsass20,TRUTZ NIT SO,Unknown,folk,Unknown,French,folkKern/elsass/elsass20.krn,No Lyrics,1.875,30,16.0,0.5172413793103449,0.1848931947373036,8.472906403940886,1.0344827586206897,15,0.5
elsass01,GUETE MORGEN BUCKLIGE GRET,Unknown,folk,Unknown,French,folkKern/elsass/elsass01.krn,No Lyrics,1.875,30,16.0,0.5172413793103449,0.19620356339208692,19.50738916256158,1.0344827586206897,16,0.5333333333333333
elsass73,RAEGE RAEGE TROPFE,Unknown,folk,Unknown,French,folkKern/elsass/elsass73.krn,No Lyrics,1.75,28,16.0,0.5555555555555556,0.2290614236454256,38.024691358024675,7.777777777777779,15,0.5357142857142857
elsass90,ICH KOMME VOM GEBIRGE HER,Unknown,folk,Unknown,French,folkKern/elsass/elsass90.krn,No Lyrics,1.3333333333333333,32,24.0,0.7258064516129032,0.4229067936169966,13.978494623655914,1.4193548387096775,17,0.53125
elsass13,HIER STEHEN WIRAUF UNSERN KRUECKEN,Unknown,folk,Unknown,French,folkKern/elsass/elsass13.krn,No Lyrics,1.3541666666666667,65,48.0,0.7109375,0.4312471693747682,22.499999999999993,2.5625,25,0.38461538461538464
elsass74,KUMM KUMM BIBELE,Unknown,folk,Unknown,French,folkKern/elsass/elsass74.krn,No Lyrics,1.6875,27,16.0,0.576923076923077,0.2694596097049192,38.717948717948715,6.923076923076925,16,0.5925925925925926
elsass80,EIN HERZ DAS SICH MIT SORGEN QUAELT,Unknown,folk,Unknown,French,folkKern/elsass/elsass80.krn,No Lyrics,0.9743589743589743,76,78.0,1.0133333333333334,0.4394946593026533,26.84444444444445,2.92,28,0.3684210526315789
elsass85,AN DER QUELLE SASS DER KNABE,Unknown,folk,Unknown,French,folkKern/elsass/elsass85.krn,No Lyrics,1.25,75,60.0,0.7837837837837838,0.4545645457176802,20.115830115830114,3.135135135135135,36,0.48
elsass31,WIE DIE BLUEMLEIN DRAUSSEN ZITTERN,Unknown,folk,Unknown,French,folkKern/elsass/elsass31.krn,No Lyrics,1.3061224489795917,64,49.0,0.746031746031746,0.49299067791997775,26.008383151240295,2.857142857142857,35,0.546875
elsass43,S ISCH WAHR I WILL NIMMAEMEH LIAEGE,Unknown,folk,Unknown,French,folkKern/elsass/elsass43.krn,No Lyrics,1.6666666666666667,50,30.0,0.5918367346938775,0.2931787326236457,21.768707482993193,2.9591836734693877,25,0.5
elsass75,MAIEKAEFER FRICO FRICO,Unknown,folk,Unknown,French,folkKern/elsass/elsass75.krn,No Lyrics,1.6,36,22.5,0.6142857142857143,0.3345725265322963,24.598639455782315,1.7999999999999998,20,0.5555555555555556
elsass03,ES GIENG A MAIDL NACH HOLZ,Unknown,folk,Unknown,French,folkKern/elsass/elsass03.krn,No Lyrics,1.75,42,24.0,0.5487804878048781,0.26027373134650045,18.629500580720098,1.048780487804878,19,0.4523809523809524
elsass58,DIE REISE NACH SUEDLAND,Unknown,folk,Unknown,French,folkKern/elsass/elsass58.krn,No Lyrics,1.1388888888888888,41,36.0,0.85,0.4358898943540672,21.809523809523814,3.4,20,0.4878048780487805
elsass25,IST DENN LIEBEN EIN VERBRECHEN,Unknown,folk,Unknown,French,folkKern/elsass/elsass25.krn,No Lyrics,0.9375,75,80.0,1.0405405405405406,0.5680499880265868,28.519948519948517,2.878378378378378,34,0.4533333333333333
elsass76,STORCH STORCH HEINI,Unknown,folk,Unknown,French,folkKern/elsass/elsass76.krn,No Lyrics,1.625,26,16.0,0.6,0.31622776601683783,25.6,8.4,12,0.46153846153846156
lothr065,"Schlangenkoechin "" Wo bist du gewesen, meine Tochter Marjaeh ?""",Unknown,folk,Unknown,French,folkKern/lothring/lothr065.krn,No Lyrics,1.125,27,24.0,0.8461538461538461,0.3330866937632456,35.38461538461538,7.615384615384615,15,0.5555555555555556
lothr025,Gemalte Rosen Es ging ein Maedchen Wasser hol'n,Unknown,folk,Unknown,French,folkKern/lothring/lothr025.krn,No Lyrics,0.7,28,40.0,1.4444444444444444,0.749485420179558,25.502645502645507,,17,0.6071428571428571
lothr062,"St. Odilien Als Sankt Odilien geboren war,",Unknown,folk,Unknown,French,folkKern/lothring/lothr062.krn,No Lyrics,1.4666666666666666,33,22.5,0.671875,0.32738010687120256,27.976190476190478,5.375,17,0.5151515151515151
lothr023,"Lazarus und der Prasser Der Lazarus leit auf dem Mist und schlief,",Unknown,folk,Unknown,French,folkKern/lothring/lothr023.krn,No Lyrics,1.4375,46,32.0,0.6777777777777778,0.32754228828852616,19.492063492063494,1.3111111111111111,24,0.5217391304347826
lothr047,"Die himmlischen Freuden Wir geniessen die himmlischen Freuden,",Unknown,folk,Unknown,French,folkKern/lothring/lothr047.krn,No Lyrics,0.8333333333333334,50,60.0,1.183673469387755,0.5243448541092213,22.572076449627467,17.448979591836736,21,0.42
lothr027,"'s Geigenbuebele Als ich einmal kleins Buewele war,",Unknown,folk,Unknown,French,folkKern/lothring/lothr027.krn,No Lyrics,0.9375,45,48.0,1.0454545454545454,0.47455938676866144,21.818181818181817,3.1363636363636362,21,0.4666666666666667
lothr014,Der Nachtjaeger Es blaset ein Jager wohl in sein Horn,Unknown,folk,Unknown,French,folkKern/lothring/lothr014.krn,No Lyrics,1.5416666666666667,37,24.0,0.625,0.3090082702956526,26.48148148148148,1.875,21,0.5675675675675675
lothr003,"Liebesklage Es kommt die Zeit zum Offenbaren,",Unknown,folk,Unknown,French,folkKern/lothring/lothr003.krn,No Lyrics,1.03125,33,32.0,0.96875,0.24803918541230538,18.75,,13,0.3939393939393939
lothr029,Dreikoenigslied Nun macht euch auf ihr Koenige,Unknown,folk,Unknown,French,folkKern/lothring/lothr029.krn,No Lyrics,1.03125,66,64.0,0.9384615384615385,0.5000591680967693,31.340659340659343,5.446153846153846,31,0.4696969696969697
lothr050,"Schloss in Oestreich In Oestreich stand ein altes Schloss,",Unknown,folk,Unknown,French,folkKern/lothring/lothr050.krn,No Lyrics,1.3333333333333333,64,48.0,0.7380952380952381,0.47020042043170235,25.07936507936508,2.7301587301587302,28,0.4375
lothr039,"Gottselige Strickerin Es war einmal eine gottselige Strickerin,",Unknown,folk,Unknown,French,folkKern/lothring/lothr039.krn,No Lyrics,1.5061728395061729,61,40.5,0.6583333333333333,0.4448002048360838,23.619047619047613,3.75,28,0.45901639344262296
lothr001,"Der Vorwirt Es wollt ein Herr ausreiten,",Unknown,folk,Unknown,French,folkKern/lothring/lothr001.krn,No Lyrics,1.4915254237288136,44,29.5,0.6395348837209303,0.2242709479300688,21.3953488372093,10.872093023255815,19,0.4318181818181818
lothr013,"Abgewiesene Freier ( Drei Gesellen ) Es war'n mal drei junge Gesellen,",Unknown,folk,Unknown,French,folkKern/lothring/lothr013.krn,No Lyrics,1.5681818181818181,69,44.0,0.625,0.28920530057789906,21.56862745098039,1.875,24,0.34782608695652173
lothr056,"Die wiedergefundene Schwester Es reisen ihrer Herren alle dreie,",Unknown,folk,Unknown,French,folkKern/lothring/lothr056.krn,No Lyrics,1.0166666666666666,61,60.0,0.9666666666666667,0.4753653565650555,23.619047619047613,3.6,27,0.4426229508196721
lothr002,"Mach auf mein Schatz, mein goldne Pfort, hoer an mein Stimm, hoer an mein Wort!",Unknown,folk,Unknown,French,folkKern/lothring/lothr002.krn,No Lyrics,1.46875,47,32.0,0.6630434782608695,0.35438783449785005,28.757763975155274,1.9565217391304348,24,0.5106382978723404
lothr022,"Der Lindenschmied Es ist noch nit lang, als dieses geschah,",Unknown,folk,Unknown,French,folkKern/lothring/lothr022.krn,No Lyrics,1.5454545454545454,51,33.0,0.64,0.32465366161495846,34.05714285714285,4.48,25,0.49019607843137253
lothr008,Wenn Gott zwei Liebchen zusammen tut und sie beisammen schlafen laesst,Unknown,folk,Unknown,French,folkKern/lothring/lothr008.krn,No Lyrics,0.7954545454545454,35,44.0,1.2058823529411764,0.6978712069238042,39.71988795518206,5.735294117647058,21,0.6
lothr070,Wenn Gott zwei Liebchen zusammen tut und sie beisammen schlafen laesst,Unknown,folk,Unknown,French,folkKern/lothring/lothr070.krn,No Lyrics,0.7954545454545454,35,44.0,1.2058823529411764,0.6978712069238042,39.71988795518206,5.735294117647058,21,0.6
lothr015,"Der arme Bauer O, ich armer Lothringer Bur,",Unknown,folk,Unknown,French,folkKern/lothring/lothr015.krn,No Lyrics,1.2916666666666667,31,24.0,0.7333333333333333,0.42295258468165065,18.507936507936506,2.0999999999999996,15,0.4838709677419355
lothr068,Als Gott die Welt erschaffen hat und allerlei Getier,Unknown,folk,Unknown,French,folkKern/lothring/lothr068.krn,No Lyrics,1.8125,29,16.0,0.5178571428571429,0.09278843611976131,4.761904761904761,,8,0.27586206896551724
lothr017,Der himmlische Ackersmann Was wollen wir singen und fangen an?,Unknown,folk,Unknown,French,folkKern/lothring/lothr017.krn,No Lyrics,0.8043478260869565,37,46.0,1.1944444444444444,0.5562495665139107,22.03703703703704,4.666666666666667,16,0.43243243243243246
lothr038,"Totenlied O Mensch, betracht die Welt!",Unknown,folk,Unknown,French,folkKern/lothring/lothr038.krn,No Lyrics,0.625,45,72.0,1.5227272727272727,0.8915929657242291,20.454545454545453,2.8636363636363638,20,0.4444444444444444
lothr052,"Falkenlied Ich geseh mir zwei Falken fliegen,",Unknown,folk,Unknown,French,folkKern/lothring/lothr052.krn,No Lyrics,1.2307692307692308,40,32.5,0.8076923076923077,0.4474340606824395,20.512820512820515,2.923076923076923,19,0.475
lothr058,"Arme Seele Dort drunten, dort droben vor einiger Tuer,",Unknown,folk,Unknown,French,folkKern/lothring/lothr058.krn,No Lyrics,1.9166666666666667,23,12.0,0.5,0.13055824196677338,9.090909090909092,,9,0.391304347826087
lothr010,"Abgewiesener Knabe Ist das nicht der Morgenstern,",Unknown,folk,Unknown,French,folkKern/lothring/lothr010.krn,No Lyrics,1.5416666666666667,37,24.0,0.625,0.45069390943299864,35.423280423280424,3.4166666666666665,19,0.5135135135135135
lothr036,"Der verkleidete Reiter Es war einmal ein Reiter,",Unknown,folk,Unknown,French,folkKern/lothring/lothr036.krn,No Lyrics,1.4333333333333333,43,30.0,0.6904761904761905,0.34421029273335624,33.809523809523796,6.214285714285714,19,0.4418604651162791
lothr032,"Der verkleidete Markgrafensohn Es freit ein reicher Kaufmannssohn,",Unknown,folk,Unknown,French,folkKern/lothring/lothr032.krn,No Lyrics,1.5416666666666667,37,24.0,0.625,0.27322660517925,29.629629629629626,3.75,16,0.43243243243243246
lothr051,Die irdische Pilgerfahrt Ich weiss ein schoen's Himmelreich,Unknown,folk,Unknown,French,folkKern/lothring/lothr051.krn,No Lyrics,0.8269230769230769,43,52.0,1.1428571428571428,0.6004533434723093,33.310657596371875,4.380952380952381,25,0.5813953488372093
lothr018,"Petrus und Pilatus "" Wo gehn wir dann hin wandern ?"" sprach Petrus",Unknown,folk,Unknown,French,folkKern/lothring/lothr018.krn,No Lyrics,0.725,29,40.0,1.3214285714285714,0.6008072800450257,37.755102040816325,14.142857142857144,17,0.5862068965517241
lothr007,"Haescher des Herodes Jetzt kraehen die Hahne, jetzt wird's bald Tag",Unknown,folk,Unknown,French,folkKern/lothring/lothr007.krn,No Lyrics,0.9583333333333334,23,24.0,1.0,0.3988620176087328,36.969696969696976,7.0,15,0.6521739130434783
lothr035,"Es fliegen zwei Tauben wohl ueber den Rhein,: sie kommen den ganzen Sommer nicht heim.",Unknown,folk,Unknown,French,folkKern/lothring/lothr035.krn,No Lyrics,0.9166666666666666,33,36.0,1.0625,0.2724311839712921,16.726190476190478,,13,0.3939393939393939
lothr033,Sieben Straeuss Es wollt ein Maedchen zum Tanze gehn.,Unknown,folk,Unknown,French,folkKern/lothring/lothr033.krn,No Lyrics,0.8611111111111112,31,36.0,1.1,0.6757711644237764,40.5079365079365,2.2,22,0.7096774193548387
lothr040,"Entfuehrte Graserin Es wollt Gott's Graeserin grasene gehn,",Unknown,folk,Unknown,French,folkKern/lothring/lothr040.krn,No Lyrics,1.0588235294117647,36,34.0,0.9285714285714286,0.483925276741552,38.96598639455781,2.7,22,0.6111111111111112
lothr037,"Wiedersehn Wie schoen blueht sich es der gruene Wald,",Unknown,folk,Unknown,French,folkKern/lothring/lothr037.krn,No Lyrics,0.9583333333333334,46,48.0,1.0222222222222221,0.4466611387164839,22.391534391534385,19.0,24,0.5217391304347826
lothr042,Wilmens Esel,Unknown,folk,Unknown,French,folkKern/lothring/lothr042.krn,No Lyrics,1.7391304347826086,40,23.0,0.5512820512820513,0.20552845566514608,32.47863247863247,,18,0.45
lothr024,Der eifersuechtige Knabe Ich ging einmal spazieren,Unknown,folk,Unknown,French,folkKern/lothring/lothr024.krn,No Lyrics,1.2962962962962963,35,27.0,0.7647058823529411,0.4109761356612388,43.333333333333314,6.88235294117647,19,0.5428571428571428
lothr012,"Ich seind so sehr betruebet, die Ursach weiss ich wohl",Unknown,folk,Unknown,French,folkKern/lothring/lothr012.krn,No Lyrics,1.037037037037037,56,54.0,0.8909090909090909,0.510711705643205,37.887445887445885,2.5636363636363635,29,0.5178571428571429
lothr060,"Schneider - Verschwoerung Es haben sich sieben und siebzig Schneider verschworen,",Unknown,folk,Unknown,French,folkKern/lothring/lothr060.krn,No Lyrics,0.9393939393939394,31,33.0,1.0333333333333334,0.5312459150169743,37.5978835978836,5.166666666666667,19,0.6129032258064516
lothr055,"Drei Soldaten Es waren mal drei Soldaten,",Unknown,folk,Unknown,French,folkKern/lothring/lothr055.krn,No Lyrics,1.1,44,40.0,0.8604651162790697,0.4488432340841579,32.40310077519379,2.511627906976744,24,0.5454545454545454
lothr009,"Graf Friedrich Graf Friederich wollt ausreiten,",Unknown,folk,Unknown,French,folkKern/lothring/lothr009.krn,No Lyrics,1.4375,46,32.0,0.6888888888888889,0.2894225839473579,28.592592592592585,2.7555555555555555,23,0.5
lothr053,"Ich stand mal auf hohem Berge, da geseh ich ins tiefe Tal",Unknown,folk,Unknown,French,folkKern/lothring/lothr053.krn,No Lyrics,0.8888888888888888,40,45.0,1.1025641025641026,0.4958738360465056,26.715506715506717,2.1538461538461537,21,0.525
lothr031,"Es fliegen zwei Tauben wohl ueber den Rhein,: sie kommen den ganzen Sommer nicht heim.",Unknown,folk,Unknown,French,folkKern/lothring/lothr031.krn,No Lyrics,0.9166666666666666,33,36.0,1.0625,0.29973947020704494,19.226190476190478,3.1875,15,0.45454545454545453
lothr044,"Der lustige Nagelschmied Willkomm, willkomm, Nagelschmied,",Unknown,folk,Unknown,French,folkKern/lothring/lothr044.krn,No Lyrics,1.8125,29,16.0,0.5,0.1767766952966369,25.23809523809524,7.857142857142857,13,0.4482758620689655
lothr046,"Nun adje, Schatz, und ich muss fort, ich muss wohl in die Fremde ziehn",Unknown,folk,Unknown,French,folkKern/lothring/lothr046.krn,No Lyrics,1.3,39,30.0,0.7631578947368421,0.3390552296506612,22.28070175438597,1.5263157894736843,19,0.48717948717948717
lothr016,Der Ring Mein Freund hat mir versprochen etwas,Unknown,folk,Unknown,French,folkKern/lothring/lothr016.krn,No Lyrics,1.53125,49,32.0,0.6354166666666666,0.24451447071469806,19.444444444444443,1.875,18,0.3673469387755102
lothr043,"Der Essigkrug Wo ist der Mann aus diesem Haus,",Unknown,folk,Unknown,French,folkKern/lothring/lothr043.krn,No Lyrics,1.59375,51,32.0,0.61,0.29647934160747186,17.333333333333332,1.71,20,0.39215686274509803
lothr059,"Arme Seele Dort drunten, dort droben vor einiger Tuer,",Unknown,folk,Unknown,French,folkKern/lothring/lothr059.krn,No Lyrics,1.84,23,12.5,0.5,0.13055824196677338,18.18181818181818,,10,0.43478260869565216
lothr057,"Der arme Bauer O, ich armer Lothringer Bur,",Unknown,folk,Unknown,French,folkKern/lothring/lothr057.krn,No Lyrics,1.2916666666666667,31,24.0,0.7333333333333333,0.42295258468165065,18.507936507936506,2.0999999999999996,15,0.4838709677419355
lothr069,"Der Nachtjaeger Es blast ein Jager in seinem Horn,",Unknown,folk,Unknown,French,folkKern/lothring/lothr069.krn,No Lyrics,1.6666666666666667,30,18.0,0.5689655172413793,0.2533954906327425,39.540229885057464,5.689655172413794,17,0.5666666666666667
lothr066,Das faule Gretchen,Unknown,folk,Unknown,French,folkKern/lothring/lothr066.krn,No Lyrics,1.8,54,30.0,0.5377358490566038,0.19055669695022795,15.345911949685538,1.5849056603773586,20,0.37037037037037035
lothr063,"Als Sankt Justil blind geboren war,CNR[und ihr Vater ein Pfalzgraf war",Unknown,folk,Unknown,French,folkKern/lothring/lothr063.krn,No Lyrics,1.25,30,24.0,0.7758620689655172,0.36756906216082486,28.177339901477833,1.5517241379310345,18,0.6
lothr028,"Eleisonlied Maria, die ging spazieren - Kyrieeleison.",Unknown,folk,Unknown,French,folkKern/lothring/lothr028.krn,No Lyrics,1.65,33,20.0,0.59375,0.34185081419629043,48.60119047619048,1.15625,21,0.6363636363636364
lothr045,"Gruene Reben auf hohen Bergen, Ei, da waechst der beste Wein",Unknown,folk,Unknown,French,folkKern/lothring/lothr045.krn,No Lyrics,1.7419354838709677,54,31.0,0.5471698113207545,0.3099120022708653,28.141543990600606,1.5849056603773581,28,0.5185185185185185
lothr019,"Petrus und Pilatus "" Wo gehn wir dann hin wandren ?"" sprach Petrus.",Unknown,folk,Unknown,French,folkKern/lothring/lothr019.krn,No Lyrics,1.4090909090909092,31,22.0,0.6833333333333333,0.2953340857778225,35.777777777777764,10.666666666666666,17,0.5483870967741935
lothr026,"Die wiedergefundene Schwester Es reisen ihrer Herren alle dreie,",Unknown,folk,Unknown,French,folkKern/lothring/lothr026.krn,No Lyrics,1.0166666666666666,61,60.0,0.9666666666666667,0.4753653565650555,23.619047619047613,3.6,27,0.4426229508196721
lothr064,"Schlangenkoechin "" Wo bist Du gewesen, meine Tochter Marjae ?""",Unknown,folk,Unknown,French,folkKern/lothring/lothr064.krn,No Lyrics,1.0416666666666667,25,24.0,0.9166666666666666,0.3118047822311619,27.222222222222225,,14,0.56
lothr020,Hoert allesamt was ich ereklaer' Wo kommet denn der Ehstand her,Unknown,folk,Unknown,French,folkKern/lothring/lothr020.krn,No Lyrics,1.0925925925925926,59,54.0,0.896551724137931,0.47122932305918785,45.303776683087044,3.4827586206896552,30,0.5084745762711864
lothr049,"Der eifersuechtige Knabe Es stehen drei Sterne am Himmel,",Unknown,folk,Unknown,French,folkKern/lothring/lothr049.krn,No Lyrics,0.8163265306122449,40,49.0,1.205128205128205,0.5514311068617069,21.001221001221005,7.23076923076923,20,0.5
lothr005,"Nun adje, jetzt muss ich fort",Unknown,folk,Unknown,French,folkKern/lothring/lothr005.krn,No Lyrics,0.9375,45,48.0,1.0,0.6929023281557339,23.593073593073594,1.8636363636363635,27,0.6
lothr071,"Das Lied vom Zimmergesellen Es war einmal gut Zimmergesell,",Unknown,folk,Unknown,French,folkKern/lothring/lothr071.krn,No Lyrics,0.9365079365079365,59,63.0,1.0517241379310345,0.4613478675951604,21.18226600985221,3.155172413793103,28,0.4745762711864407
lothr006,"Haescher des Herodes Jetzt kraehen die Hahne, jetzt wird es bald Tag,",Unknown,folk,Unknown,French,folkKern/lothring/lothr006.krn,No Lyrics,1.125,27,24.0,0.8461538461538461,0.3330866937632457,20.0,2.5384615384615383,15,0.5555555555555556
lothr011,Jungknab auf Botschaft Es wollt ein Jungknab auf Botschaft gehn,Unknown,folk,Unknown,French,folkKern/lothring/lothr011.krn,No Lyrics,0.9423076923076923,49,52.0,1.0520833333333333,0.4237676168084997,33.37301587301586,5.260416666666666,22,0.4489795918367347
lothr004,Gute Meinung Wenn ich morgens frueh aufstehe,Unknown,folk,Unknown,French,folkKern/lothring/lothr004.krn,No Lyrics,1.515625,97,64.0,0.6458333333333334,0.3300620732865594,15.277777777777773,3.177083333333333,29,0.29896907216494845
lothr041,"Die Lumpenbauern Die Lumpenbauern wollen uns nichts mehr ins Kloster 'neinbringen,",Unknown,folk,Unknown,French,folkKern/lothring/lothr041.krn,No Lyrics,1.7751479289940828,75,42.25,0.5574324324324325,0.3975161421533239,37.7992277992278,1.631756756756757,36,0.48
lothr034,"Es fliegen zwei Tauben wohl ueber den Rhein, Sie kommen den ganzen Sommer nicht heim",Unknown,folk,Unknown,French,folkKern/lothring/lothr034.krn,No Lyrics,0.8,60,75.0,1.2372881355932204,0.6061543980422938,21.92090395480226,3.5084745762711864,20,0.3333333333333333
lothr021,"Das vierte Gebot ( Der Teufel als Freier ) Nun hoeret an, ihr Elteren",Unknown,folk,Unknown,French,folkKern/lothring/lothr021.krn,No Lyrics,0.7333333333333333,44,60.0,1.3255813953488371,0.7988634435961708,52.93466223698784,6.627906976744185,25,0.5681818181818182
lothr054,"Eleisonlied Maria, die ging spazieren - Kyrieeleison.",Unknown,folk,Unknown,French,folkKern/lothring/lothr054.krn,No Lyrics,1.0,38,38.0,0.972972972972973,0.568853112968897,46.6151866151866,2.9189189189189193,22,0.5789473684210527
lothr067,"Sieben Straeuss Es wollt ein Maedelein frueh aufstehn,",Unknown,folk,Unknown,French,folkKern/lothring/lothr067.krn,No Lyrics,1.0740740740740742,29,27.0,0.9285714285714286,0.4164965639175215,33.57142857142857,4.464285714285714,18,0.6206896551724138
lothr048,"Die heilige Katharina Der Koenig und der Kaiser,",Unknown,folk,Unknown,French,folkKern/lothring/lothr048.krn,No Lyrics,1.1785714285714286,33,28.0,0.84375,0.3630921887069453,35.83333333333332,18.6875,17,0.5151515151515151
lothr030,"Das Zauberross Es wollt' ein Maedchen frueh aufstehn,",Unknown,folk,Unknown,French,folkKern/lothring/lothr030.krn,No Lyrics,1.411764705882353,24,17.0,0.6739130434782609,0.28008910275489407,14.782608695652172,,13,0.5416666666666666
lothr061,Der Wolf ( Der Abendgang ) Wer wohnt in jenem Tale ?,Unknown,folk,Unknown,French,folkKern/lothring/lothr061.krn,No Lyrics,1.0833333333333333,52,48.0,0.8823529411764706,0.5674006373592323,30.71895424836601,2.6470588235294117,30,0.5769230769230769
rossiya1,GOTT SEI DES KAISERS SCHUTZ,Unknown,folk,Unknown,Russian,folkKern/rossiya/rossiya1.krn,No Lyrics,0.6145833333333334,59,96.0,1.5862068965517242,0.6831590605572049,25.87848932676518,4.551724137931034,25,0.423728813559322
ussr27,"Das weinholende Maedchen Es hatt' ein Maedelein sein Kruegelein verlorn,",Unknown,folk,1956,Russian,folkKern/rossiya/ussr27.krn,No Lyrics,1.484375,95,64.0,0.6648936170212766,0.3412141795738219,20.31408308004053,1.2553191489361701,40,0.42105263157894735
ussr31,"Graserin und Reiter Es ging ein Knab spazieren,",Unknown,folk,1923,Russian,folkKern/rossiya/ussr31.krn,No Lyrics,1.0714285714285714,30,28.0,0.8620689655172413,0.3916488514345016,45.05747126436781,4.310344827586206,16,0.5333333333333333
ussr05,"Ritter und Magd Es spielt's ein Graf mit seiner Dam',",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr05.krn,No Lyrics,1.6666666666666667,20,12.0,0.5526315789473685,0.20804458290581437,24.912280701754383,,13,0.65
ussr03,"Ritter und Magd Es spielet ein Reiter mit seiner Madam,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr03.krn,No Lyrics,1.3,39,30.0,0.7631578947368421,0.601389204317181,27.54385964912281,3.4210526315789473,20,0.5128205128205128
ussr19,Entfuehrung unterm Tanz ohne Text,Unknown,folk,1960,Russian,folkKern/rossiya/ussr19.krn,No Lyrics,1.0,11,11.0,0.9,0.2,26.666666666666664,,7,0.6363636363636364
ussr16,"Die verkaufte Muellerin Es wollt ein Mueller spazierengehn,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr16.krn,No Lyrics,1.7777777777777777,32,18.0,0.532258064516129,0.289200339952276,28.172043010752684,2.129032258064516,18,0.5625
ussr07,"Jungfer Doertchen Es war ein Reiter hochgemut,",Unknown,folk,1923,Russian,folkKern/rossiya/ussr07.krn,No Lyrics,1.75,56,32.0,0.5545454545454546,0.39726596624161536,57.41991341991342,3.163636363636363,33,0.5892857142857143
ussr33,"Graf und Nonne (Die Nonne) Jungfraeulein bist du's zaertlich,",Unknown,folk,1927,Russian,folkKern/rossiya/ussr33.krn,No Lyrics,1.4074074074074074,38,27.0,0.6621621621621622,0.395140311276039,29.009009009009006,1.2972972972972974,20,0.5263157894736842
ussr18,"Die verkaufte Muellerin Es war einmal ein Muellermann,",Unknown,folk,1930,Russian,folkKern/rossiya/ussr18.krn,No Lyrics,1.3888888888888888,25,18.0,0.6875,0.31663925319938885,22.222222222222218,1.9375,12,0.48
ussr01,Die elfjaehrige Markgraefin Kyrillischer Text ......,Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr01.krn,No Lyrics,1.125,36,32.0,0.8571428571428571,0.4237827706911807,49.90476190476189,3.4285714285714284,19,0.5277777777777778
ussr30,"Der schwatzhafte Junggeselle Es waren drei Gesellen,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr30.krn,No Lyrics,1.40625,45,32.0,0.6931818181818182,0.3055529468124717,31.861471861471856,3.2954545454545454,23,0.5111111111111111
ussr34,Graf und Nonne (Die Nonne) Ich stand auf hohem Berge,Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr34.krn,No Lyrics,1.1666666666666667,28,24.0,0.7962962962962963,0.4566232594791834,30.123456790123463,1.5555555555555556,16,0.5714285714285714
ussr08,"Die dienende Schwester Es war ein Markgraf an dem Rhein,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr08.krn,No Lyrics,1.263157894736842,24,19.0,0.7608695652173914,0.32536151189338625,20.289855072463766,5.021739130434782,12,0.5
ussr14,Die Mordeltern Es waren mal zwei Bauernsoehn'.,Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr14.krn,No Lyrics,1.5294117647058822,39,25.5,0.6447368421052632,0.4040566455995812,30.17543859649123,1.855263157894737,20,0.5128205128205128
ussr23,"Die Rabenmutter Es wollt' ein Schaefer in' Wald austreib'm,",Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr23.krn,No Lyrics,1.5,18,12.0,0.6470588235294118,0.2278225497769069,15.68627450980392,,9,0.5
ussr20,Tod der Geschwister ohne Text,Unknown,folk,Unknown,Russian,folkKern/rossiya/ussr20.krn,No Lyrics,2.6666666666666665,16,6.0,0.3333333333333333,0.15214515486254612,45.46031746031746,2.333333333333333,12,0.75
