id,title,common_name,genre,year,language,path,language,rhythmic_density,num_notes,total_duration,avg_ioi,stdev_ioi,nPVI,periodicity,lz_complexity,norm_lz_complexity
2720,L'Internationale,Pierre De Geyter,Pop,1888.0,French,dataset/Eugène_Pottier-Pierre_De_Geyter/L'Internationale/L'Internationale.mxl,French,0.932806324110672,118,126.5,0.7455089820359282,0.7793523018496612,27.757427757427756,1.3832335329341316,52,0.4406779661016949
2724,Because,Guy d'Hardelot,Pop,,English,dataset/Edward_Teschemacher-Guy_d'Hardelot/Because/Because.mxl,English,1.0763888888888888,155,144.0,0.717948717948718,0.7933608468204035,25.714285714285705,2.0538461538461537,64,0.4129032258064516
2729,"Yes Sir, That's My Baby",Walter Donaldson,Pop,1925.0,English,"dataset/Gus_Kahn-Walter_Donaldson/Yes_Sir,_That's_My_Baby/Yes_Sir,_That's_My_Baby.mxl",English,0.5808823529411765,79,136.0,1.32,1.0851727973000436,45.98290598290599,3.81,32,0.4050632911392405
2762,Isn't It a Pity?,George Gershwin,Pop,1933.0,English,dataset/George_Gershwin-Ira_Gershwin/Isn't_It_a_Pity?/Isn't_It_a_Pity?.mxl,English,1.0408163265306123,204,196.0,0.6442953020134228,0.7749474298690872,28.52115648589591,1.192953020134228,85,0.4166666666666667
2769,Annie Laurie,Alicia Scott,Pop,1855.0,English,dataset/Alicia_Scott/Annie_Laurie/Annie_Laurie.mxl,English,0.90625,58,64.0,0.7894736842105263,0.7356663551839137,30.810359231411866,2.3684210526315788,32,0.5517241379310345
2787,The Sheik of Araby,Harry B. Smith,Pop,1898.0,English,dataset/Francis_Wheeler-Harry_B._Smith-Ted_Snyder/The_Sheik_of_Araby/The_Sheik_of_Araby.mxl,English,0.4318181818181818,57,132.0,1.4880952380952381,1.432979310812064,13.095238095238093,4.464285714285714,22,0.38596491228070173
2789,Were You There When They Crucified My Lord,[Traditional],Rock,,English,dataset/[Traditional]/Were_You_There_When_They_Crucified_My_Lord/Were_You_There_When_They_Crucified_My_Lord.mxl,English,0.6493506493506493,200,308.0,0.9966996699669967,1.0514749967915449,32.294807370184216,2.99009900990099,72,0.36
2791,Polly Wolly Doodle,[Traditional],Pop,1926.0,English,dataset/[Traditional]/Polly_Wolly_Doodle/Polly_Wolly_Doodle.mxl,English,1.1911764705882353,81,68.0,0.7176470588235294,0.6204697405691417,27.678571428571438,2.152941176470588,29,0.35802469135802467
2799,O Christmas Tree,[Traditional],Rock,,English,dataset/[Traditional]/O_Christmas_Tree/O_Christmas_Tree.mxl,English,1.2577319587628866,122,97.0,0.5974842767295597,0.4502898696772013,13.553719008264467,2.389937106918239,42,0.3442622950819672
2811,Just a Girl That Men Forget,Al Dubin,Pop,1918.0,English,dataset/Al_Dubin-Fred_Rath-Jos_Garren/Just_a_Girl_That_Men_Forget/Just_a_Girl_That_Men_Forget.mxl,English,0.8208955223880597,165,201.0,0.8065843621399177,0.8061223166400303,23.263646922183504,1.5884773662551441,61,0.3696969696969697
2815,I Remember You,Victor Schertzinger,Rock,1942.0,English,dataset/Johnny_Mercer-Victor_Schertzinger/I_Remember_You/I_Remember_You.mxl,English,0.618421052631579,94,152.0,0.9677419354838711,1.1105710330385032,35.88554814361265,1.8193548387096778,45,0.4787234042553192
2834,Blueberry Hill,Vincent Rose,Rock,1940.0,English,dataset/Al_Lewis-Larry_Stock-Vincent_Rose/Blueberry_Hill/Blueberry_Hill.mxl,English,0.7122302158273381,99,139.0,0.99264705882353,1.1715352977456115,45.9378036929057,2.9558823529411784,39,0.3939393939393939
2835,"Row, Row, Row",William Jerome,Pop,1912.0,English,"dataset/Jimmy_Monaco-William_Jerome/Row,_Row,_Row/Row,_Row,_Row.mxl",English,1.291044776119403,173,134.0,0.650990099009901,0.5248517092795392,27.037652270210387,1.188118811881188,54,0.31213872832369943
2836,Three O'Clock in the Morning,Julian Robledo,Pop,1921.0,English,dataset/Julian_Robledo-Theodora_Morse/Three_O'Clock_in_the_Morning/Three_O'Clock_in_the_Morning.mxl,English,0.6095238095238096,64,105.0,1.1904761904761905,0.9816918156232523,33.12169312169312,2.261904761904762,27,0.421875
2843,Charmaine,Lew Pollack,Pop,1920.0,English,dataset/Erno_Rapee-Lew_Pollack/Charmaine/Charmaine.mxl,English,0.696969696969697,69,99.0,0.9690721649484536,0.8669606615104598,24.705882352941178,2.9072164948453607,29,0.42028985507246375
2855,It Had to Be You,Gus Kahn,Pop,1924.0,English,dataset/Gus_Kahn-Isham_Jones/It_Had_to_Be_You/It_Had_to_Be_You.mxl,English,1.0392156862745099,212,204.0,0.6756756756756757,0.857921878068035,24.9209768641048,1.3310810810810811,70,0.330188679245283
2889,Who's Sorry Now?,Bert Kalmar,Rock,1915.0,English,dataset/Bert_Kalmar-Harry_Ruby-Ted_Snyder/Who's_Sorry_Now?/Who's_Sorry_Now?.mxl,English,0.5294117647058824,108,204.0,1.1796407185628743,1.244414535268496,31.1704494882065,2.155688622754491,41,0.37962962962962965
2912,Who's Sorry Now?,Bert Kalmar,Rock,1915.0,English,dataset/Bert_Kalmar-Harry_Ruby-Ted_Snyder/Who's_Sorry_Now?/Who's_Sorry_Now?.mxl,English,0.5294117647058824,108,204.0,1.1796407185628743,1.244414535268496,31.1704494882065,2.155688622754491,41,0.37962962962962965
2914,I Want a Girl (Just Like the Girl That Married Dear Old Dad),Harry Von Tilzer,Pop,1911.0,English,dataset/Harry_Von_Tilzer-Will_Dillon/I_Want_a_Girl_(Just_Like_the_Girl_That_Married_Dear_Old_Dad)/I_Want_a_Girl_(Just_Like_the_Girl_That_Married_Dear_Old_Dad).mxl,English,1.2407407407407407,134,108.0,0.507177033492823,0.5256084851521402,30.72681704260649,0.9856459330143541,47,0.35074626865671643
2941,Wexford Carol,[Traditional],Rock,,English,dataset/[Traditional]/Wexford_Carol/Wexford_Carol.mxl,English,1.5686274509803921,80,51.0,0.43457943925233644,0.4232391347509494,36.503918022905374,1.296728971962617,40,0.5
2946,Go Tell It on the Mountain,[Traditional],Rock,1941.0,English,dataset/[Traditional]/Go_Tell_It_on_the_Mountain/Go_Tell_It_on_the_Mountain.mxl,English,0.90625,58,64.0,0.8378378378378378,0.7028326283213971,42.22222222222222,2.5135135135135136,31,0.5344827586206896
2962,Minnie the Moocher,Clarence Gaskill,Pop,1931.0,English,dataset/Cab_Calloway-Clarence_Gaskill-Irving_Mills/Minnie_the_Moocher/Minnie_the_Moocher.mxl,English,1.0357142857142858,87,84.0,0.6470588235294118,0.5988537411275656,44.52934662236988,1.9411764705882355,41,0.47126436781609193
2972,Yellow Rose of Texas,[Traditional],"Folk, World, & Country",1927.0,English,dataset/Don_George-[Traditional]/Yellow_Rose_of_Texas/Yellow_Rose_of_Texas.mxl,English,0.8071428571428572,113,140.0,0.8926174496644296,0.8680839009130225,28.92857142857142,2.4563758389261747,41,0.36283185840707965
2987,I Got Rhythm,George Gershwin,Pop,1930.0,English,dataset/George_Gershwin-Ira_Gershwin/I_Got_Rhythm/I_Got_Rhythm.mxl,English,0.7103174603174603,179,252.0,0.8406779661016949,0.9306674557774749,42.01144673054788,1.5525423728813559,75,0.41899441340782123
2998,For He's a Jolly Good Fellow,[Traditional],Pop,,English,dataset/[Traditional]/For_He's_a_Jolly_Good_Fellow/For_He's_a_Jolly_Good_Fellow.mxl,English,1.371900826446281,83,60.5,0.5175438596491229,0.4476048566821563,28.40882694541232,2.0701754385964914,34,0.40963855421686746
3004,Coventry Carol,[Traditional],"Folk, World, & Country",,English,dataset/[Traditional]/Coventry_Carol/Coventry_Carol.mxl,English,0.625,30,48.0,0.8333333333333334,0.9378857231185627,24.137931034482758,1.6666666666666667,17,0.5666666666666667
3007,Dardanella,Johnny Black [1],Pop,1913.0,English,dataset/Felix_Bernard-Fred_Fisher-Johnny_Black_[1]/Dardanella/Dardanella.mxl,English,0.9035087719298246,206,228.0,0.8968253968253969,1.057586213574743,41.178616562442045,2.4791666666666665,91,0.441747572815534
3038,Have You Ever Been Lonely?,Billy Hill,Pop,1933.0,English,dataset/Billy_Hill-Peter_De_Rose/Have_You_Ever_Been_Lonely?/Have_You_Ever_Been_Lonely?.mxl,English,0.8571428571428571,120,140.0,0.8385093167701864,0.9351694377183148,40.28277977857809,1.6645962732919255,48,0.4
3042,Home Sweet Home,John Howard Payne [1],Pop,1821.0,English,dataset/Henry_Rowley_Bishop-John_Howard_Payne_[1]/Home_Sweet_Home/Home_Sweet_Home.mxl,English,0.5454545454545454,54,99.0,1.3571428571428572,1.0286706301368393,20.754716981132084,4.071428571428571,22,0.4074074074074074
3044,Melody of Love,Hans Engelmann,Pop,1893.0,,dataset/Hans_Engelmann/Melody_of_Love/Melody_of_Love.mxl,English,0.46875,90,192.0,1.512,1.2719496845394491,18.11663991439272,3.008,32,0.35555555555555557
3048,Mademoiselle from Armentières,[Traditional],Pop,,English,dataset/[Traditional]/Mademoiselle_from_Armentières/Mademoiselle_from_Armentières.mxl,English,1.1041666666666667,53,48.0,0.6818181818181818,0.5666646410594165,30.054945054945055,1.3181818181818181,27,0.5094339622641509
3050,Red Sails in the Sunset,Hugh Williams,Rock,1935.0,English,dataset/Hugh_Williams-Jimmy_Kennedy/Red_Sails_in_the_Sunset/Red_Sails_in_the_Sunset.mxl,English,0.703125,90,128.0,0.8671328671328666,1.191389634866195,35.352238273586586,1.2517482517482514,37,0.4111111111111111
3060,Somebody Loves Me,George Gershwin,Pop,1924.0,English,dataset/B.G._DeSylva-Ballard_MacDonald-George_Gershwin/Somebody_Loves_Me/Somebody_Loves_Me.mxl,English,0.5625,72,128.0,1.117117117117117,1.187310828848789,31.01274312541919,3.162162162162162,36,0.5
3062,It Came upon the Midnight Clear,Edmund Sears,Pop,1843.0,English,dataset/Edmund_Sears/It_Came_upon_the_Midnight_Clear/It_Came_upon_the_Midnight_Clear.mxl,English,1.3725490196078431,70,51.0,0.5108695652173914,0.3899432851011326,24.637681159420282,2.0434782608695654,26,0.37142857142857144
3065,Just a Closer Walk with Thee,[Traditional],Rock,,English,dataset/[Traditional]/Just_a_Closer_Walk_with_Thee/Just_a_Closer_Walk_with_Thee.mxl,English,1.0520833333333333,202,192.0,0.704119850187266,0.8438485676420794,40.271657585090466,1.408239700374532,62,0.3069306930693069
3096,You Stepped out of a Dream,Gus Kahn,Pop,1941.0,English,dataset/Gus_Kahn-Nacio_Herb_Brown/You_Stepped_out_of_a_Dream/You_Stepped_out_of_a_Dream.mxl,English,0.7258064516129032,90,124.0,1.0344827586206904,1.0443969371586703,39.60017510579307,2.0344827586206913,43,0.4777777777777778
3158,Core 'ngrato,Salvatore Cardillo,Pop,1911.0,Italian,dataset/Riccardo_Cordiferro-Salvatore_Cardillo/Core_'ngrato/Core_'ngrato.mxl,Unknown Language,1.4166666666666667,170,120.0,0.5849753694581279,0.6297757108901259,35.81666197050811,1.0738916256157633,77,0.45294117647058824
3168,The Parade of the Wooden Soldiers,Ballard MacDonald,Rock,1908.0,English,dataset/Ballard_MacDonald/The_Parade_of_the_Wooden_Soldiers/The_Parade_of_the_Wooden_Soldiers.mxl,English,1.0284090909090908,181,176.0,0.8047619047619048,0.5814400763262516,21.97354497354496,2.3142857142857145,61,0.3370165745856354
3188,Thinking of You,Bert Kalmar,Pop,1915.0,English,dataset/Bert_Kalmar-Harry_Ruby/Thinking_of_You/Thinking_of_You.mxl,English,0.6640625,85,128.0,0.9841269841269843,1.0763262544866468,28.650793650793634,3.841269841269842,38,0.4470588235294118
3206,"My Little Grass Shack in Kealakekua, Hawaii",Johnny Noble,Pop,1933.0,English,"dataset/Bill_Cogswell-Johnny_Noble-Tommy_Harrison/My_Little_Grass_Shack_in_Kealakekua,_Hawaii/My_Little_Grass_Shack_in_Kealakekua,_Hawaii.mxl",English,1.225609756097561,201,164.0,0.6402439024390242,0.6649976629516174,26.65163257794834,2.5609756097560967,78,0.3880597014925373
3236,He's Got the Whole World in His Hands,[Traditional],Pop,1929.0,English,dataset/[Traditional]/He's_Got_the_Whole_World_in_His_Hands/He's_Got_the_Whole_World_in_His_Hands.mxl,English,1.2348484848484849,163,132.0,0.7122905027932961,0.48688360770486283,37.366255144032934,1.3966480446927374,55,0.3374233128834356
3245,Hjärtats saga,Wilhelm Åström,Pop,,Swedish,dataset/Alfred_Hedenstierna-Wilhelm_Åström/Hjärtats_saga/Hjärtats_saga.mxl,Swedish,1.2893401015228427,127,98.5,0.5945121951219512,0.4671205318916024,25.87301587301589,1.146341463414634,43,0.33858267716535434
3289,Blue Moon,Lorenz Hart,Rock,1934.0,English,dataset/Lorenz_Hart/Blue_Moon/Blue_Moon.mxl,English,1.024,128,125.0,0.6470588235294118,0.8503094194699118,27.631546056742906,1.772727272727273,43,0.3359375
3324,"Still, Still, Still",[Traditional],Rock,,German,"dataset/[Traditional]/Still,_Still,_Still/Still,_Still,_Still.mxl",German,1.0208333333333333,98,96.0,0.7479674796747967,0.7053050534730514,26.804123711340225,2.959349593495935,38,0.3877551020408163
3332,I'll Be Seeing You,Irving Kahal,Pop,1938.0,English,dataset/Irving_Kahal-Sammy_Fain/I'll_Be_Seeing_You/I'll_Be_Seeing_You.mxl,No Lyrics,0.90625,116,128.0,0.8157894736842105,0.7493071592054653,28.43340234644582,2.4276315789473686,52,0.4482758620689655
3339,Let a Smile Be Your Umbrella,Irving Kahal,Pop,1922.0,English,dataset/Francis_Wheeler-Irving_Kahal-Sammy_Fain/Let_a_Smile_Be_Your_Umbrella/Let_a_Smile_Be_Your_Umbrella.mxl,English,0.5833333333333334,77,132.0,1.3956043956043955,0.982026620340611,25.614035087719305,2.7472527472527473,32,0.4155844155844156
3341,A Broken Doll,James W. Tate,Rock,1916.0,English,dataset/Clifford_Harris-James_W._Tate/A_Broken_Doll/A_Broken_Doll.mxl,English,0.6821705426356589,88,129.0,1.2135922330097086,0.9414973143612168,30.88122605363986,2.2718446601941746,32,0.36363636363636365
3345,Ballin' the Jack,Jim Burris,Rock,,English,dataset/Chris_Smith_[1]-Jim_Burris/Ballin'_the_Jack/Ballin'_the_Jack.mxl,English,1.453125,93,64.0,0.5535714285714286,0.37414869356708846,17.39130434782608,1.0714285714285714,32,0.34408602150537637
3350,My Melancholy Baby,George A. Norton,Rock,,English,dataset/Ernie_Burnett-George_A._Norton/My_Melancholy_Baby/My_Melancholy_Baby.mxl,English,1.2348484848484849,163,132.0,0.5589519650655022,0.5927294148805988,34.814814814814824,1.091703056768559,49,0.3006134969325153
3351,An Apple for the Teacher,Jimmy Monaco,Pop,1915.0,English,dataset/Jimmy_Monaco-Johnny_Burke/An_Apple_for_the_Teacher/An_Apple_for_the_Teacher.mxl,English,0.8106060606060606,107,132.0,0.9191176470588235,0.6839025887252153,13.584905660377354,2.514705882352941,26,0.24299065420560748
3375,Dancing with Tears in My Eyes,Al Dubin,Rock,1918.0,English,dataset/Al_Dubin-Joe_Burke/Dancing_with_Tears_in_My_Eyes/Dancing_with_Tears_in_My_Eyes.mxl,English,0.7575757575757576,75,99.0,0.9595959595959596,0.903631192301841,24.813384813384815,1.8383838383838385,33,0.44
3380,In a Little Spanish Town,Joe Young,Rock,1926.0,English,dataset/Joe_Young-Mabel_Wayne-Sam_Lewis/In_a_Little_Spanish_Town/In_a_Little_Spanish_Town.mxl,English,0.9895833333333334,95,96.0,0.8773584905660378,0.9028553258463076,27.689969604863226,3.3962264150943398,34,0.35789473684210527
3383,Snuggled on Your Shoulder (Cuddled in Your Arms),Joe Young,Pop,1932.0,English,dataset/Carmen_Lombardo-Joe_Young/Snuggled_on_Your_Shoulder_(Cuddled_in_Your_Arms)/Snuggled_on_Your_Shoulder_(Cuddled_in_Your_Arms).mxl,English,0.7109375,91,128.0,0.9841269841269841,0.9737354598553929,31.5028675028675,1.9126984126984128,44,0.4835164835164835
3395,What Child Is This?,William Chatterton Dix,Pop,1867.0,English,dataset/William_Chatterton_Dix/What_Child_Is_This?/What_Child_Is_This?.mxl,English,1.4782608695652173,85,57.5,0.5333333333333333,0.40980057093238403,12.766439909297052,1.0476190476190477,34,0.4
3402,Carolina in the Morning,Walter Donaldson,Pop,1922.0,English,dataset/Gus_Kahn-Walter_Donaldson/Carolina_in_the_Morning/Carolina_in_the_Morning.mxl,English,1.1742424242424243,155,132.0,0.6632124352331606,0.8351376923801035,32.73670204633975,1.2953367875647668,53,0.3419354838709677
3404,In the Chapel in the Moonlight,Billy Hill,Pop,1936.0,English,dataset/Billy_Hill/In_the_Chapel_in_the_Moonlight/In_the_Chapel_in_the_Moonlight.mxl,English,1.028735632183908,179,174.0,0.7456140350877193,0.8500402829337171,35.09541644373105,1.4649122807017543,68,0.37988826815642457
3418,Do It Again,George Gershwin,Pop,1922.0,English,dataset/B.G._DeSylva-George_Gershwin/Do_It_Again/Do_It_Again.mxl,English,0.8714285714285714,122,140.0,0.7906976744186046,0.9267193834036197,40.37102523400911,2.3372093023255816,42,0.3442622950819672
3429,'S Wonderful,George Gershwin,Pop,1917.0,English,dataset/George_Gershwin-Ira_Gershwin/'S_Wonderful/'S_Wonderful.mxl,English,0.515625,66,128.0,1.2783505154639174,1.239323626982332,42.15251415251417,2.484536082474227,31,0.4696969696969697
3455,The Quartermaster's Stores,[Traditional],Pop,,English,dataset/[Traditional]/The_Quartermaster's_Stores/The_Quartermaster's_Stores.mxl,English,0.8421052631578947,64,76.0,0.7931034482758621,0.6457274439166961,28.571428571428566,2.2413793103448274,30,0.46875
3457,Memories,Gus Kahn,Rock,1916.0,English,dataset/Egbert_Van_Alstyne-Gus_Kahn/Memories/Memories.mxl,English,1.2638888888888888,91,72.0,0.5300751879699248,0.5139387872631682,22.021164021164026,1.037593984962406,42,0.46153846153846156
3467,My Little Lady,Jimmie Rodgers,"Folk, World, & Country",1928.0,English,dataset/Elsie_McWilliams-Jimmie_Rodgers/My_Little_Lady/My_Little_Lady.mxl,English,1.4863813229571985,191,128.5,0.6095238095238096,0.5178448274397682,20.990658464342676,1.7714285714285714,52,0.27225130890052357
3475,It Had to Be You,Gus Kahn,Pop,1924.0,English,dataset/Gus_Kahn-Isham_Jones/It_Had_to_Be_You/It_Had_to_Be_You.mxl,English,1.0392156862745099,212,204.0,0.6756756756756757,0.857921878068035,24.9209768641048,1.3310810810810811,70,0.330188679245283
3500,Come Josephine in My Flying Machine (Up She Goes!),Fred Fisher,Pop,1910.0,English,dataset/Alfred_Bryan-Fred_Fisher/Come_Josephine_in_My_Flying_Machine_(Up_She_Goes!)/Come_Josephine_in_My_Flying_Machine_(Up_She_Goes!).mxl,English,0.6161616161616161,122,198.0,0.9948979591836735,0.9715202109065553,20.85005903187722,1.7448979591836735,39,0.319672131147541
3505,Please,Ralph Rainger,Pop,1932.0,English,dataset/Leo_Robin-Ralph_Rainger/Please/Please.mxl,English,0.8359375,107,128.0,0.8104575163398693,1.0533273391919795,42.611050378443316,2.3333333333333335,50,0.4672897196261682
3574,I'll Be with You in Apple Blossom Time,Neville Fleeson,Pop,1916.0,English,dataset/Albert_Von_Tilzer-Neville_Fleeson/I'll_Be_with_You_in_Apple_Blossom_Time/I'll_Be_with_You_in_Apple_Blossom_Time.mxl,English,0.7604166666666666,73,96.0,1.0568181818181819,0.8509079982510467,36.944444444444464,2.1136363636363638,34,0.4657534246575342
3608,My Melancholy Baby,George A. Norton,Rock,,English,dataset/Ernie_Burnett-George_A._Norton/My_Melancholy_Baby/My_Melancholy_Baby.mxl,English,1.2348484848484849,163,132.0,0.5589519650655022,0.5927294148805988,34.814814814814824,1.091703056768559,49,0.3006134969325153
